"Year","COUNTYNAME","Sex","c0to4","c5to9","c10to14","c15to19","c20to24","c25to29","c30to34","c35to39","c40to44","c45to49","c50to54","c55to59","c60to64","c65to69","c70to74","c75to79","c80to84","c85","Total_pop"
2017,"花蓮縣","Male",6626,6738,7613,10037,12270,11635,11459,13285,12449,13162,13676,13063,11848,8530,4961,4112,2752,2963,167179
2017,"花蓮縣","Female",6113,6058,6939,9100,11521,10668,10334,12172,12126,12512,12479,13085,11797,9285,5829,5269,3693,3078,162058
2017,"澎湖縣","Male",2334,1632,2003,3204,4596,4136,3956,4274,4002,4114,4338,4088,3476,2567,1496,1290,1122,1020,53648
2017,"澎湖縣","Female",2029,1516,1824,2851,3909,3595,3728,4247,3881,3658,3712,3668,3132,2601,1657,1558,1441,1418,50425
2017,"基隆市","Male",5939,6683,7960,10988,13870,13977,12379,14210,14040,15088,16035,16064,13651,10147,4985,4414,2642,2798,185870
2017,"基隆市","Female",5564,6256,7199,10151,12728,12432,11388,14015,14087,15116,15874,16213,14526,11205,5819,5858,3917,3240,185588
2017,"金門縣","Male",3013,2016,2048,3448,5975,5502,5081,5021,4748,5566,6299,6462,5470,3090,1765,1442,1093,683,68722
2017,"金門縣","Female",2714,1915,1814,3357,6104,5571,5193,5334,4960,5327,6405,6086,5196,3047,1707,1494,1167,1343,68734
2017,"連江縣","Male",343,248,251,359,522,651,536,607,543,603,696,681,588,302,178,109,66,66,7349
2017,"連江縣","Female",328,205,199,286,409,436,420,488,452,406,439,444,379,232,121,82,97,108,5531
2018,"新北市","Male",80795,86242,87221,112349,134055,144001,141796,170579,165125,151945,149896,150505,134754,107766,55162,38208,21195,23374,1954968
2018,"新北市","Female",75720,80060,79884,103091,124799,132501,139682,176498,173448,162543,168655,172721,157147,124655,63922,48866,30496,26061,2040749
2018,"臺北市","Male",70586,60340,57655,65202,74229,76970,85513,110165,100864,92317,91871,92669,90190,78925,45330,33280,20710,26559,1273375
2018,"臺北市","Female",66442,56167,52467,60281,69725,75052,95255,124684,115507,106984,106550,107596,104656,93367,54643,44312,30799,30710,1395197
2018,"桃園市","Male",60801,55717,57777,71272,80255,82003,83636,100208,91638,83628,80983,75752,63241,48202,24612,17795,10839,15714,1104073
2018,"桃園市","Female",56240,51607,52282,65006,74357,77366,83500,103979,94561,87043,85013,80466,69328,55096,29333,23366,15427,12829,1116799
2018,"臺中","Male",71102,69393,70009,87748,102226,103220,104212,121673,110139,100718,101684,97878,83602,65149,33980,25756,15762,15855,1380106
2018,"臺中","Female",65927,64276,64789,81312,94942,97785,103906,126596,118016,111336,111727,107009,91817,72225,39485,32546,21961,18133,1423788
2018,"臺南","Male",38811,39732,41085,52044,62306,65581,68780,81333,75636,68657,73515,76045,66428,51326,27218,22438,15625,13407,939967
2018,"臺南","Female",36131,36832,37913,47742,57315,61029,65937,81248,76230,71378,74992,76676,67201,53260,31001,28018,21734,19227,943864
2018,"高雄","Male",56139,56191,60167,78174,92538,95938,97395,116269,114320,107540,107917,104271,94496,78576,42763,32062,18981,18220,1371957
2018,"高雄","Female",51835,52517,55143,72314,86141,89074,93589,118407,118484,111256,110174,111460,105348,89422,49683,40127,26435,20167,1401576
2018,"宜蘭縣","Male",8709,9399,10122,13465,16884,17286,15830,17585,16915,17533,18512,18439,15698,11888,6702,6780,4590,3690,230027
2018,"宜蘭縣","Female",8071,8647,9415,12248,15583,15548,14426,17042,16869,16940,17668,18005,15738,12428,7321,8027,6009,5209,225194
2018,"新竹","Male",27714,30361,29183,32099,33965,33522,33919,44762,44266,39842,36729,33908,27465,20713,11697,10273,6928,6885,504231
2018,"新竹","Female",25818,28269,26491,29212,31371,30462,33305,47351,45622,39425,35191,32650,27799,22202,13280,12657,9075,8234,498414
2018,"苗栗縣","Male",10518,12048,13246,16924,19571,20529,20110,23364,21073,21002,21623,22476,19069,14296,8462,8150,5860,4853,283174
2018,"苗栗縣","Female",10059,11169,11806,15051,17761,18118,17884,21984,19843,18878,19169,20388,17511,14274,8994,8984,6996,6820,265689
2018,"彰化縣","Male",28982,27126,30794,40463,46030,47924,49004,54796,50342,45573,47899,48866,42517,33250,19157,17235,11876,8843,650677
2018,"彰化縣","Female",26951,24856,27720,36524,42343,43795,45371,52578,47520,42504,44390,45872,40981,33677,20543,20112,16233,15177,627147
2018,"南投縣","Male",8149,9098,10762,14950,17991,18635,17686,19711,17918,18448,20824,21691,18683,14559,8276,7528,5315,4325,254549
2018,"南投縣","Female",7472,8355,10037,13663,16968,16169,15209,17792,16972,17482,19024,20278,17699,14325,8972,8938,6792,6335,242482
2018,"雲林縣","Male",11798,13137,15995,21363,24091,22877,23616,27948,27865,27172,29800,29148,24347,19668,12111,11426,7749,5467,355578
2018,"雲林縣","Female",11195,12053,14432,19245,21660,20169,21206,26412,25616,22993,23184,23664,21459,18600,13345,13901,11133,10177,330444
2018,"嘉義","Male",12653,14342,17219,24304,27745,26993,26173,29514,28649,29659,33175,33403,28066,22189,12777,11623,8439,6944,393867
2018,"嘉義","Female",11886,13009,15579,21918,25736,24342,23498,28724,29121,28569,29315,29678,26017,22376,14532,14753,11862,10908,381823
2018,"屏東縣","Male",13728,14742,17553,23798,30614,29776,29134,33268,32446,31812,35378,35135,30091,24078,13707,11939,8084,6251,421534
2018,"屏東縣","Female",12632,13515,15931,21896,27838,27050,25658,30624,30517,30250,32050,33165,30535,24826,15143,13894,10252,8096,403872
2018,"臺東縣","Male",4045,4362,5121,6586,7800,7835,7388,8613,8655,9451,9785,9349,7818,5819,3450,2867,1946,1955,112845
2018,"臺東縣","Female",3738,3943,4529,6014,7293,6894,6365,7735,7847,8200,8199,8458,7638,6544,4040,3701,2704,2232,106074
2018,"花蓮縣","Male",6520,6712,7279,9626,11882,11769,11145,13020,12619,12809,13596,13218,12063,9178,5032,4167,2730,2893,166258
2018,"花蓮縣","Female",5998,6092,6676,8795,10958,10788,9955,12011,12190,12485,12388,13103,12107,9789,6006,5360,3757,3252,161710
2018,"澎湖縣","Male",2303,1640,1840,3217,4414,4241,3937,4236,4070,4048,4327,4165,3629,2738,1575,1314,1100,1013,53807
2018,"澎湖縣","Female",2004,1502,1717,2825,3774,3575,3747,4245,3995,3612,3771,3684,3187,2809,1767,1536,1392,1491,50633
2018,"基隆市","Male",5909,6545,7663,10521,13249,13848,12414,13986,14011,14618,15772,16171,14041,10884,5373,4540,2680,2753,184978
2018,"基隆市","Female",5587,6226,6933,9545,12206,12313,11321,13520,14250,14736,15666,16224,14882,12163,6196,5871,4084,3454,185177
2018,"金門縣","Male",2783,2047,1992,3506,5706,5614,5185,5071,4754,5495,6323,6562,5897,3403,1851,1434,1137,734,69494
2018,"金門縣","Female",2584,1858,1811,3341,5916,5636,5261,5306,5141,5309,6385,6374,5611,3347,1767,1513,1206,1413,69779
2018,"連江縣","Male",345,237,237,350,480,697,557,592,548,624,666,708,626,348,191,104,75,63,7448
2018,"連江縣","Female",299,216,193,281,392,466,433,473,446,436,408,461,418,236,155,84,86,125,5608
1974,"新北市","Total",195978,198173,183034,166659,152980,112868,104013,85499,75596,74091,60177,42543,33119,21798,13338,6916,3031,1523,1531336
1974,"臺北市","Total",208224,226863,232139,215700,209004,158631,136699,116643,109830,115789,99671,65196,49262,28884,16919,8446,3744,1960,2003604
1974,"桃園市","Total",104497,111005,106248,92755,81212,52675,48587,42622,45085,49140,34402,22940,16582,11264,7589,4321,2085,1040,834049
1974,"臺中","Total",163109,169221,170069,158538,148071,94817,83193,75365,71832,71160,53558,37807,30045,20103,12609,6555,2513,1193,1369758
1974,"臺南","Total",149178,165576,188467,186625,161560,92641,81625,80089,80028,71305,56592,41992,38444,25466,15532,9294,3904,1850,1450168
1974,"高雄","Total",232356,240350,237492,215966,196995,134369,121616,106436,99908,97864,74724,49102,39337,23629,13418,7330,3106,1352,1895350
1974,"宜蘭縣","Total",46525,51606,56175,53106,44287,24598,24502,23934,22347,20425,16546,13124,11687,7826,4621,2019,922,439,424689
1974,"新竹","Total",68807,73308,78561,74053,65771,39047,34816,32210,31411,32831,26234,18718,15114,10732,7130,3995,1792,919,615449
1974,"苗栗縣","Total",59481,63943,72019,68874,58053,32430,29046,28221,27673,25821,20031,15546,13108,9838,6695,3920,1779,911,537389
1974,"彰化縣","Total",125701,129674,140112,138696,121131,69366,62113,60886,57686,49166,38333,30666,27499,19616,12027,6259,2480,1167,1092578
1974,"南投縣","Total",55166,62786,69097,67322,55790,31826,28258,28754,27698,24656,19273,15116,13024,9240,5172,2329,890,469,516866
1974,"雲林縣","Total",86128,97575,106248,104395,87021,49538,44163,44217,42071,35906,28079,23049,20585,14644,8433,4658,2006,1050,799766
1974,"嘉義","Total",85179,98787,113540,112833,93382,50217,44822,45921,46639,41271,32241,24445,21805,14906,8664,4965,2036,928,842581
1974,"屏東縣","Total",90588,104162,113537,107718,91392,52878,47241,45844,44536,41624,34069,26042,22086,13861,7814,4052,1818,751,850013
1974,"臺東縣","Total",33644,37994,39894,36433,27236,15891,14262,14129,14223,15471,13236,9798,7660,4838,2727,1259,532,224,289451
1974,"花蓮縣","Total",36846,41750,44618,42167,33016,19653,18028,17015,17695,20030,17277,12577,9969,6361,3807,1964,808,442,344023
1974,"澎湖縣","Total",12904,15147,16048,14693,10999,5750,4770,5219,6004,6322,4949,3125,2848,2124,1528,1067,592,373,114462
1974,"基隆市","Total",37854,41737,43979,41569,35045,20844,20035,18393,17499,18646,15262,10805,8549,5008,3116,1499,587,265,340692
1974,"金門縣","Total",8077,9827,9579,6510,4145,2607,2743,3076,3112,2316,2049,1461,1502,1046,880,535,399,235,60099
1974,"連江縣","Total",2097,2332,2379,1655,1054,817,582,609,594,632,572,495,396,241,200,106,56,27,14844
1975,"新北市","Total",205569,206023,189447,174166,166908,132871,106063,92141,78668,78680,65778,46798,35939,23208,14640,7402,3253,1551,1629105
1975,"臺北市","Total",206890,228064,232361,218264,218179,179695,134182,121409,107231,113779,100092,68429,51401,30183,17779,9245,3961,2174,2043318
1975,"桃園市","Total",104189,112301,109658,95730,86595,59491,47343,44604,42817,51593,37865,24539,17522,11839,7903,4548,2203,1052,861792
1975,"臺中","Total",164689,170868,171968,160957,154611,107260,81732,78359,71278,72323,57837,39939,31383,21202,13021,7099,2741,1177,1408444
1975,"臺南","Total",147778,161740,184609,187580,167845,103764,77258,80238,79504,74955,59396,43665,38884,26899,16574,9942,4119,1893,1466643
1975,"高雄","Total",232854,242369,239523,220156,205722,150871,118766,109192,99089,99875,78782,52405,40824,25218,14547,7683,3306,1387,1942569
1975,"宜蘭縣","Total",45227,50805,54918,53515,46447,27131,22617,24374,22255,21373,17303,13191,11622,8013,5277,2152,1001,434,427655
1975,"新竹","Total",66722,71794,77537,74310,68336,42650,32713,32579,30400,32525,27187,19533,15304,11108,7514,4216,1938,945,617311
1975,"苗栗縣","Total",57438,62013,70059,69562,60211,35457,27179,28375,27423,26830,20929,16050,13405,10140,6885,4100,1894,870,538820
1975,"彰化縣","Total",125452,126919,137967,137757,125113,77266,58284,61465,58212,51072,40248,31367,27694,20719,12662,6762,2693,1183,1102835
1975,"南投縣","Total",53212,60604,67548,67041,58052,34792,26712,28815,27562,25493,20174,15333,13138,9735,5525,2723,994,474,517927
1975,"雲林縣","Total",84953,93714,105054,103409,90634,52890,40763,44477,42192,37911,28725,23487,20902,15071,9219,4848,2151,1022,801422
1975,"嘉義","Total",82687,94373,110464,112261,96811,54841,41292,45894,45904,42812,33099,25020,21882,15627,9296,5324,2127,950,840664
1975,"屏東縣","Total",88976,101668,111945,108357,94967,59144,44944,46116,43966,42044,34987,27103,22691,14568,8571,4345,1882,815,857089
1975,"臺東縣","Total",32130,36815,39638,36286,28714,17340,13485,13944,14036,16074,14300,10267,8027,5016,2965,1305,560,209,291111
1975,"花蓮縣","Total",35649,40641,44229,42587,34615,21909,17291,17273,17181,20173,17843,13184,10514,6447,3984,2094,845,455,346914
1975,"澎湖縣","Total",12390,14598,15790,15031,11308,6416,4567,5056,5876,6493,5127,3448,2770,2125,1642,1067,599,397,114700
1975,"基隆市","Total",36192,41042,42791,41752,36541,23892,18205,18963,16929,18019,15892,11295,8800,5233,3294,1587,681,275,341383
1975,"金門縣","Total",7522,9392,9501,6869,4256,2711,2622,2995,3137,2421,2069,1566,1420,1154,827,558,386,262,59668
1975,"連江縣","Total",1932,2184,2236,1397,958,782,529,549,561,591,556,459,406,203,189,99,62,26,13719
1976,"新北市","Total",221079,217619,200439,184478,180507,162626,110860,101095,81769,82087,70378,51652,38672,24716,15738,8282,3542,1699,1757238
1976,"臺北市","Total",211508,230749,233522,216912,221504,201730,132462,124943,105776,111896,102085,73909,54442,32044,19430,10035,4240,2101,2089288
1976,"桃園市","Total",106774,113445,112764,98980,90806,68983,47461,46959,41707,51394,41427,27076,19206,12663,8418,4972,2266,1125,896426
1976,"臺中","Total",169878,170520,173136,163167,157791,122398,81057,80867,71328,73393,60653,43298,32355,22180,13957,7722,2894,1264,1447858
1976,"臺南","Total",152216,156327,180428,188270,169988,119073,73896,80771,78623,76977,60970,47600,38286,29103,17211,10475,4521,1969,1486704
1976,"高雄","Total",235582,242630,241126,224831,208300,173453,116438,113843,97458,99351,82162,57193,41888,27154,15594,8415,3543,1484,1990445
1976,"宜蘭縣","Total",45493,49005,54268,53755,47668,30447,21243,24361,22325,21544,18097,13727,11836,8059,5550,2420,1037,456,431291
1976,"新竹","Total",67151,70212,76239,75171,69238,47794,31476,32888,29909,32255,28226,20848,15761,11203,7822,4513,2051,1023,623780
1976,"苗栗縣","Total",57381,60025,68305,70068,61234,39413,25650,28916,26553,27339,21583,16754,13560,10355,7287,4346,1983,900,541652
1976,"彰化縣","Total",129095,123783,136760,138028,126649,86225,55784,61332,58478,52841,41432,33117,27557,21785,13488,7323,2807,1192,1117676
1976,"南投縣","Total",52739,57567,65861,66893,58479,37973,24989,28692,26941,26462,21133,16270,13524,10359,6198,3043,1003,501,518627
1976,"雲林縣","Total",85742,87496,104984,102831,90380,58216,39612,44387,41850,39178,29501,24717,20530,15902,9923,5079,2346,1065,803739
1976,"嘉義","Total",83311,88837,107884,111516,97116,61644,38546,45591,44935,43687,33730,26955,21443,16838,9608,5612,2273,986,840512
1976,"屏東縣","Total",90239,97869,110786,109298,95921,66990,42835,46609,43490,43240,35819,28864,23287,15610,9109,4644,1941,853,867404
1976,"臺東縣","Total",30950,35191,38591,36525,29511,19083,13009,13865,13499,15433,14511,10847,8402,5193,3141,1420,577,229,289977
1976,"花蓮縣","Total",35742,39746,43217,42838,35640,24449,16963,17400,16549,19290,18348,13866,10903,6618,4299,2156,906,468,349398
1976,"澎湖縣","Total",11869,13659,15618,15012,11470,6908,4603,4810,5624,6452,5260,3756,2791,2077,1663,1103,585,371,113631
1976,"基隆市","Total",35442,40103,41838,41742,37361,27283,16764,19107,16535,17498,16263,11915,9064,5481,3426,1740,705,277,342544
1976,"金門縣","Total",7266,8783,9823,6347,4159,2934,2472,2863,3112,2456,2155,1641,1469,1109,850,637,379,288,58743
1976,"連江縣","Total",1769,1956,2149,1138,1037,766,526,500,507,527,519,437,396,192,188,115,58,24,12804
1977,"新北市","Total",235645,227494,205826,195157,191939,188929,119085,107375,85745,84299,74663,56635,39997,27687,16851,8936,3764,1747,1871774
1977,"臺北市","Total",211233,229935,230433,223692,223771,217797,138076,127542,105401,109329,102771,78779,54600,36281,20404,10715,4586,2280,2127625
1977,"桃園市","Total",109536,116078,113848,104077,93618,77479,49293,48370,41526,50925,45069,29707,20138,14065,8803,5377,2442,1246,931597
1977,"臺中","Total",174690,171403,171876,167256,159363,133766,83321,82322,72916,72868,63344,46080,33096,23800,14833,8238,3138,1376,1483686
1977,"臺南","Total",155919,152716,172984,188966,171955,128629,74964,79594,78799,77527,63228,49311,38208,31464,18375,10960,4776,2035,1500410
1977,"高雄","Total",237890,242582,239195,229776,211647,188916,119976,116659,98926,98734,85126,61308,42371,30139,16384,9058,3741,1551,2033979
1977,"宜蘭縣","Total",46071,47811,52678,54841,48185,33259,20387,24232,22650,21598,18599,14465,11768,8752,5658,2656,1064,510,435184
1977,"新竹","Total",67763,69219,73825,76754,69359,51849,31453,32858,30019,31606,29179,21947,16086,11779,8065,4813,2137,1089,629800
1977,"苗栗縣","Total",56952,58601,65609,70520,61419,42280,25271,28268,26774,27283,22509,17422,13871,10553,7519,4660,2065,982,542558
1977,"彰化縣","Total",132823,122925,132611,139457,126428,91904,55872,60807,58785,54107,43178,34599,27406,22625,14483,7720,3039,1302,1130071
1977,"南投縣","Total",52929,55658,63413,67114,58983,40885,24429,28113,26861,26687,21840,16832,13520,10702,6636,3286,1095,523,519506
1977,"雲林縣","Total",87543,84403,100156,103586,89853,61509,38921,43643,41957,39723,31052,25013,20701,16771,10621,5385,2361,1097,804295
1977,"嘉義","Total",83655,85122,102710,111797,96681,65791,37997,44568,44795,43631,35057,27682,21464,17759,10420,5764,2406,1030,838329
1977,"屏東縣","Total",91340,94508,107533,110308,97292,71675,43104,46413,43913,43421,36380,30022,23202,17379,9603,4923,1992,921,873929
1977,"臺東縣","Total",29805,33480,37449,36390,29662,19854,13017,13570,13334,14641,14566,11086,8289,5841,3318,1544,634,261,286741
1977,"花蓮縣","Total",35313,38505,42102,42926,36284,25838,16913,17329,16383,18279,18445,14612,10745,7370,4462,2358,960,480,349304
1977,"澎湖縣","Total",11500,12888,15088,15086,11621,7318,4510,4608,5316,6178,5374,4017,2748,2235,1555,1178,578,373,112171
1977,"基隆市","Total",34614,38922,40341,41992,37454,29326,16786,18782,16388,17018,16360,12553,8939,6116,3573,1945,756,303,342168
1977,"金門縣","Total",6692,8736,9570,5837,4167,3152,2384,2747,3122,2588,2111,1704,1273,1234,860,658,362,307,57504
1977,"連江縣","Total",1534,1741,1864,946,966,753,495,438,467,448,467,414,323,227,157,103,54,25,11422
1978,"新北市","Total",255330,235894,212593,206444,207299,214360,133410,115772,90101,85334,80452,62090,43079,30804,18169,9557,4203,1913,2006804
1978,"臺北市","Total",213545,226441,228346,225421,225094,229900,146920,131339,107833,105410,104672,82719,56292,39065,21654,11467,5073,2414,2163605
1978,"桃園市","Total",114707,116561,115429,108513,98034,84783,52472,50050,42801,49283,49014,32417,21384,15322,9295,5596,2647,1312,969620
1978,"臺中","Total",180730,170757,171974,170424,161958,143090,88087,84118,73406,72097,66864,48667,34023,25238,15540,8534,3676,1460,1520643
1978,"臺南","Total",159248,148598,168264,187771,174327,134847,78266,79610,78927,76905,66813,51109,38424,33212,19634,10883,5208,2162,1514208
